,CustomerContinent,ProductCategory,dateOfPurchase,TotalQuantity,TotalRevenue
4972,Europe,Music,2020-09,10.0,5407.88
4973,Europe,Music,2020-10,,
4974,Europe,Music,2020-11,21.0,11144.82
4975,Europe,Music,2020-12,11.0,6101.18
4976,Europe,Music,2016-07,12.0,1559.7400000000002
4977,Europe,Music,2016-08,31.0,25821.92
4978,Europe,Music,2017-11,30.0,15934.47
4979,Europe,Music,2019-11,16.0,6243.7300000000005
4980,Europe,Outdoors,2016-01,13.0,9899.98
4981,Europe,Outdoors,2016-02,,
4982,Europe,Outdoors,2016-03,13.0,9615.119999999999
4983,Europe,Outdoors,2016-04,17.0,9250.83
4984,Europe,Outdoors,2016-05,12.0,7716.0
4985,Europe,Outdoors,2016-06,4.0,1997.6399999999999
4986,Europe,Outdoors,2016-09,6.0,3921.8399999999997
4987,Europe,Outdoors,2016-10,17.0,8901.29
4988,Europe,Outdoors,2016-11,,
4989,Europe,Outdoors,2016-12,,
4990,Europe,Outdoors,2017-01,23.0,11353.91
4991,Europe,Outdoors,2017-02,4.0,1161.16
4992,Europe,Outdoors,2017-03,19.0,9545.47
4993,Europe,Outdoors,2017-04,3.0,2310.54
4994,Europe,Outdoors,2017-05,4.0,23.52
4995,Europe,Outdoors,2017-06,13.0,7224.51
4996,Europe,Outdoors,2017-07,19.0,8712.6
4997,Europe,Outdoors,2017-08,16.0,8002.599999999999
4998,Europe,Outdoors,2017-09,8.0,6144.0
4999,Europe,Outdoors,2017-10,3.0,2653.62
5000,Europe,Outdoors,2017-12,4.0,2968.4399999999996
5001,Europe,Outdoors,2018-01,10.0,7015.76
5002,Europe,Outdoors,2018-02,14.0,5015.599999999999
5003,Europe,Outdoors,2018-03,8.0,4830.72
5004,Europe,Outdoors,2018-04,4.0,2520.96
5005,Europe,Outdoors,2018-05,18.0,7267.61
5006,Europe,Outdoors,2018-06,16.0,8961.73
5007,Europe,Outdoors,2018-07,2.0,833.28
5008,Europe,Outdoors,2018-08,26.0,14631.96
5009,Europe,Outdoors,2018-09,3.0,1131.24
5010,Europe,Outdoors,2018-10,6.0,1676.4499999999998
5011,Europe,Outdoors,2018-11,31.0,16987.04
5012,Europe,Outdoors,2018-12,31.0,7917.88
5013,Europe,Outdoors,2019-01,9.0,3770.16
5014,Europe,Outdoors,2019-02,9.0,4185.09
5015,Europe,Outdoors,2019-03,9.0,5645.5
5016,Europe,Outdoors,2019-04,2.0,1786.74
5017,Europe,Outdoors,2019-05,7.0,5012.7
5018,Europe,Outdoors,2019-06,8.0,859.1999999999999
5019,Europe,Outdoors,2019-07,11.0,3883.08
5020,Europe,Outdoors,2019-08,,
5021,Europe,Outdoors,2019-09,,
5022,Europe,Outdoors,2019-10,22.0,14226.74
5023,Europe,Outdoors,2019-12,,
5024,Europe,Outdoors,2020-01,6.0,4073.76
5025,Europe,Outdoors,2020-02,,
5026,Europe,Outdoors,2020-03,9.0,1244.88
5027,Europe,Outdoors,2020-04,1.0,318.15999999999997
5028,Europe,Outdoors,2020-05,5.0,990.0
5029,Europe,Outdoors,2020-06,12.0,8670.9
5030,Europe,Outdoors,2020-07,18.0,6083.6
5031,Europe,Outdoors,2020-08,14.0,4254.030000000001
5032,Europe,Outdoors,2020-09,34.0,22512.309999999998
5033,Europe,Outdoors,2020-10,26.0,11983.71
5034,Europe,Outdoors,2020-11,,
5035,Europe,Outdoors,2020-12,6.0,870.4799999999999
5036,Europe,Outdoors,2016-07,4.0,1599.36
5037,Europe,Outdoors,2016-08,8.0,3310.7999999999997
5038,Europe,Outdoors,2017-11,6.0,1402.62
5039,Europe,Outdoors,2019-11,4.0,1887.7300000000002
5040,Europe,Shoes,2016-01,8.0,3455.1800000000003
5041,Europe,Shoes,2016-02,12.0,2427.2699999999995
5042,Europe,Shoes,2016-03,,
5043,Europe,Shoes,2016-04,,
5044,Europe,Shoes,2016-05,11.0,3626.0
5045,Europe,Shoes,2016-06,20.0,8035.08
5046,Europe,Shoes,2016-09,26.0,19957.760000000002
5047,Europe,Shoes,2016-10,6.0,1601.76
5048,Europe,Shoes,2016-11,9.0,4752.16
5049,Europe,Shoes,2016-12,28.0,15572.26
5050,Europe,Shoes,2017-01,23.0,8350.119999999999
5051,Europe,Shoes,2017-02,8.0,2254.2000000000003
5052,Europe,Shoes,2017-03,2.0,559.36
5053,Europe,Shoes,2017-04,21.0,13209.66
5054,Europe,Shoes,2017-05,23.0,11518.8
5055,Europe,Shoes,2017-06,19.0,7657.04
5056,Europe,Shoes,2017-07,19.0,10768.44
5057,Europe,Shoes,2017-08,3.0,490.67999999999995
5058,Europe,Shoes,2017-09,13.0,6942.38
5059,Europe,Shoes,2017-10,14.0,1804.98
5060,Europe,Shoes,2017-12,18.0,5544.98
5061,Europe,Shoes,2018-01,22.0,12956.23
5062,Europe,Shoes,2018-02,20.0,4728.78
5063,Europe,Shoes,2018-03,21.0,9069.789999999999
5064,Europe,Shoes,2018-04,30.0,17351.9
5065,Europe,Shoes,2018-05,14.0,5076.719999999999
5066,Europe,Shoes,2018-06,24.0,16702.61
5067,Europe,Shoes,2018-07,8.0,4569.84
5068,Europe,Shoes,2018-08,6.0,2736.0
5069,Europe,Shoes,2018-09,14.0,5860.43
5070,Europe,Shoes,2018-10,8.0,2166.0
5071,Europe,Shoes,2018-11,8.0,2120.1
5072,Europe,Shoes,2018-12,20.0,8479.44
5073,Europe,Shoes,2019-01,,
5074,Europe,Shoes,2019-02,22.0,6235.8099999999995
5075,Europe,Shoes,2019-03,9.0,4561.92
5076,Europe,Shoes,2019-04,19.0,9217.54
5077,Europe,Shoes,2019-05,,
5078,Europe,Shoes,2019-06,13.0,7242.469999999999
5079,Europe,Shoes,2019-07,15.0,4941.9400000000005
5080,Europe,Shoes,2019-08,10.0,1374.1000000000001
5081,Europe,Shoes,2019-09,8.0,316.48
5082,Europe,Shoes,2019-10,12.0,10589.25
5083,Europe,Shoes,2019-12,27.0,9829.74
5084,Europe,Shoes,2020-01,16.0,7550.85
5085,Europe,Shoes,2020-02,14.0,5366.400000000001
5086,Europe,Shoes,2020-03,,
5087,Europe,Shoes,2020-04,1.0,422.38
5088,Europe,Shoes,2020-05,14.0,4018.7999999999997
5089,Europe,Shoes,2020-06,13.0,630.49
5090,Europe,Shoes,2020-07,,
5091,Europe,Shoes,2020-08,13.0,2748.8999999999996
5092,Europe,Shoes,2020-09,,
5093,Europe,Shoes,2020-10,13.0,5951.679999999999
5094,Europe,Shoes,2020-11,1.0,564.2
5095,Europe,Shoes,2020-12,13.0,7888.56
5096,Europe,Shoes,2016-07,8.0,3217.95
5097,Europe,Shoes,2016-08,3.0,1470.15
5098,Europe,Shoes,2017-11,3.0,532.53
5099,Europe,Shoes,2019-11,11.0,4040.9
5100,Europe,Sports,2016-01,,
5101,Europe,Sports,2016-02,9.0,1411.2
5102,Europe,Sports,2016-03,9.0,2157.42
5103,Europe,Sports,2016-04,14.0,5645.97
5104,Europe,Sports,2016-05,9.0,2552.26
5105,Europe,Sports,2016-06,10.0,7849.0
5106,Europe,Sports,2016-09,,
5107,Europe,Sports,2016-10,12.0,5762.4800000000005
5108,Europe,Sports,2016-11,9.0,4314.57
5109,Europe,Sports,2016-12,24.0,10809.24
5110,Europe,Sports,2017-01,31.0,14630.55
5111,Europe,Sports,2017-02,5.0,1368.0
5112,Europe,Sports,2017-03,44.0,28146.56
5113,Europe,Sports,2017-04,10.0,6586.3
5114,Europe,Sports,2017-05,17.0,6922.1
5115,Europe,Sports,2017-06,19.0,2223.95
5116,Europe,Sports,2017-07,7.0,6531.84
5117,Europe,Sports,2017-08,15.0,4802.679999999999
5118,Europe,Sports,2017-09,,
5119,Europe,Sports,2017-10,26.0,9067.92
5120,Europe,Sports,2017-12,,
5121,Europe,Sports,2018-01,1.0,534.47
5122,Europe,Sports,2018-02,23.0,9788.65
5123,Europe,Sports,2018-03,,
5124,Europe,Sports,2018-04,5.0,2550.3399999999997
5125,Europe,Sports,2018-05,17.0,4801.549999999999
5126,Europe,Sports,2018-06,12.0,10947.88
5127,Europe,Sports,2018-07,13.0,5849.1
5128,Europe,Sports,2018-08,18.0,6659.719999999999
5129,Europe,Sports,2018-09,31.0,12829.36
5130,Europe,Sports,2018-10,5.0,4277.7
5131,Europe,Sports,2018-11,,
5132,Europe,Sports,2018-12,,
5133,Europe,Sports,2019-01,10.0,1555.2
5134,Europe,Sports,2019-02,10.0,8410.880000000001
5135,Europe,Sports,2019-03,,
5136,Europe,Sports,2019-04,20.0,8388.099999999999
5137,Europe,Sports,2019-05,26.0,13772.119999999999
5138,Europe,Sports,2019-06,19.0,9933.06
5139,Europe,Sports,2019-07,18.0,8191.080000000001
5140,Europe,Sports,2019-08,,
5141,Europe,Sports,2019-09,17.0,7989.9400000000005
5142,Europe,Sports,2019-10,,
5143,Europe,Sports,2019-12,20.0,10945.36
5144,Europe,Sports,2020-01,27.0,16651.739999999998
5145,Europe,Sports,2020-02,20.0,8635.55
5146,Europe,Sports,2020-03,9.0,6335.01
5147,Europe,Sports,2020-04,2.0,1783.8
5148,Europe,Sports,2020-05,,
5149,Europe,Sports,2020-06,1.0,564.3
5150,Europe,Sports,2020-07,6.0,2894.4
5151,Europe,Sports,2020-08,1.0,593.1
5152,Europe,Sports,2020-09,5.0,2019.1599999999999
5153,Europe,Sports,2020-10,17.0,13598.98
5154,Europe,Sports,2020-11,12.0,1203.6100000000001
5155,Europe,Sports,2020-12,15.0,9119.97
5156,Europe,Sports,2016-07,2.0,159.07999999999998
5157,Europe,Sports,2016-08,27.0,14370.24
5158,Europe,Sports,2017-11,27.0,4966.54
5159,Europe,Sports,2019-11,7.0,1862.38
5160,Europe,Tools,2016-01,10.0,136.5
5161,Europe,Tools,2016-02,13.0,11754.42
5162,Europe,Tools,2016-03,,
5163,Europe,Tools,2016-04,25.0,10498.65
5164,Europe,Tools,2016-05,17.0,12528.92
5165,Europe,Tools,2016-06,4.0,245.51999999999998
5166,Europe,Tools,2016-09,18.0,5370.26
5167,Europe,Tools,2016-10,14.0,4818.799999999999
5168,Europe,Tools,2016-11,7.0,2773.2599999999998
5169,Europe,Tools,2016-12,17.0,4702.59
5170,Europe,Tools,2017-01,17.0,9661.18
5171,Europe,Tools,2017-02,5.0,3082.5
5172,Europe,Tools,2017-03,,
5173,Europe,Tools,2017-04,3.0,999.1800000000001
5174,Europe,Tools,2017-05,15.0,4622.4
5175,Europe,Tools,2017-06,13.0,9911.07
5176,Europe,Tools,2017-07,13.0,4691.200000000001
5177,Europe,Tools,2017-08,23.0,12234.4
5178,Europe,Tools,2017-09,1.0,54.45
5179,Europe,Tools,2017-10,12.0,9284.009999999998
5180,Europe,Tools,2017-12,15.0,5277.540000000001
5181,Europe,Tools,2018-01,9.0,4398.3
5182,Europe,Tools,2018-02,32.0,18755.93
5183,Europe,Tools,2018-03,6.0,3548.16
5184,Europe,Tools,2018-04,14.0,7555.61
5185,Europe,Tools,2018-05,15.0,7149.379999999999
5186,Europe,Tools,2018-06,22.0,8739.51
5187,Europe,Tools,2018-07,48.0,21031.8
5188,Europe,Tools,2018-08,,
5189,Europe,Tools,2018-09,18.0,11131.5
5190,Europe,Tools,2018-10,8.0,6643.919999999999
5191,Europe,Tools,2018-11,10.0,5869.5
5192,Europe,Tools,2018-12,13.0,3135.93
5193,Europe,Tools,2019-01,25.0,13028.03
5194,Europe,Tools,2019-02,16.0,6233.099999999999
5195,Europe,Tools,2019-03,,
5196,Europe,Tools,2019-04,22.0,13764.31
5197,Europe,Tools,2019-05,10.0,5418.32
5198,Europe,Tools,2019-06,34.0,12674.94
5199,Europe,Tools,2019-07,3.0,2834.16
5200,Europe,Tools,2019-08,19.0,10692.240000000002
5201,Europe,Tools,2019-09,21.0,9557.66
5202,Europe,Tools,2019-10,8.0,3584.2400000000002
5203,Europe,Tools,2019-12,6.0,783.36
5204,Europe,Tools,2020-01,5.0,2618.4400000000005
5205,Europe,Tools,2020-02,11.0,634.61
5206,Europe,Tools,2020-03,31.0,19222.93
5207,Europe,Tools,2020-04,10.0,7304.719999999999
5208,Europe,Tools,2020-05,12.0,5418.54
5209,Europe,Tools,2020-06,,
5210,Europe,Tools,2020-07,29.0,11952.75
5211,Europe,Tools,2020-08,14.0,7065.36
5212,Europe,Tools,2020-09,1.0,112.24000000000001
5213,Europe,Tools,2020-10,11.0,6781.44
5214,Europe,Tools,2020-11,20.0,9334.609999999999
5215,Europe,Tools,2020-12,2.0,1692.6
5216,Europe,Tools,2016-07,9.0,247.95
5217,Europe,Tools,2016-08,10.0,5862.2
5218,Europe,Tools,2017-11,18.0,3989.89
5219,Europe,Tools,2019-11,9.0,5881.84
5220,Europe,Toys,2016-01,1.0,274.34999999999997
5221,Europe,Toys,2016-02,18.0,8880.08
5222,Europe,Toys,2016-03,10.0,2694.2499999999995
5223,Europe,Toys,2016-04,7.0,4624.5599999999995
5224,Europe,Toys,2016-05,16.0,9247.35
5225,Europe,Toys,2016-06,26.0,14784.78
5226,Europe,Toys,2016-09,21.0,12982.76
5227,Europe,Toys,2016-10,9.0,5397.12
5228,Europe,Toys,2016-11,1.0,806.85
5229,Europe,Toys,2016-12,1.0,401.84999999999997
5230,Europe,Toys,2017-01,,
5231,Europe,Toys,2017-02,,
5232,Europe,Toys,2017-03,7.0,5884.2
5233,Europe,Toys,2017-04,10.0,5362.26
5234,Europe,Toys,2017-05,23.0,15967.9
5235,Europe,Toys,2017-06,8.0,3027.54
5236,Europe,Toys,2017-07,2.0,1282.3799999999999
5237,Europe,Toys,2017-08,20.0,13938.599999999999
5238,Europe,Toys,2017-09,13.0,8032.139999999999
5239,Europe,Toys,2017-10,16.0,6983.5599999999995
5240,Europe,Toys,2017-12,7.0,5861.48
5241,Europe,Toys,2018-01,5.0,866.25
5242,Europe,Toys,2018-02,10.0,6410.999999999999
5243,Europe,Toys,2018-03,22.0,12468.0
5244,Europe,Toys,2018-04,10.0,7358.26
5245,Europe,Toys,2018-05,18.0,7305.21
5246,Europe,Toys,2018-06,35.0,14608.119999999999
5247,Europe,Toys,2018-07,5.0,2171.4
5248,Europe,Toys,2018-08,9.0,2590.2200000000003
5249,Europe,Toys,2018-09,12.0,1950.97
5250,Europe,Toys,2018-10,7.0,1210.06
5251,Europe,Toys,2018-11,6.0,2398.48
5252,Europe,Toys,2018-12,5.0,2040.0
5253,Europe,Toys,2019-01,33.0,15050.08
5254,Europe,Toys,2019-02,4.0,1420.08
5255,Europe,Toys,2019-03,29.0,10010.3
5256,Europe,Toys,2019-04,4.0,2372.04
5257,Europe,Toys,2019-05,13.0,9263.04
5258,Europe,Toys,2019-06,20.0,10480.95
5259,Europe,Toys,2019-07,4.0,337.56
5260,Europe,Toys,2019-08,10.0,7859.759999999999
5261,Europe,Toys,2019-09,6.0,2987.04
5262,Europe,Toys,2019-10,20.0,11214.96
5263,Europe,Toys,2019-12,,
5264,Europe,Toys,2020-01,30.0,18132.84
5265,Europe,Toys,2020-02,10.0,7837.48
5266,Europe,Toys,2020-03,6.0,4876.3
5267,Europe,Toys,2020-04,22.0,9307.779999999999
5268,Europe,Toys,2020-05,10.0,2201.42
5269,Europe,Toys,2020-06,24.0,11775.259999999998
5270,Europe,Toys,2020-07,5.0,4561.8
5271,Europe,Toys,2020-08,2.0,1656.2
5272,Europe,Toys,2020-09,13.0,5315.13
5273,Europe,Toys,2020-10,3.0,2065.5
5274,Europe,Toys,2020-11,17.0,6758.96
5275,Europe,Toys,2020-12,32.0,13421.900000000001
5276,Europe,Toys,2016-07,32.0,14060.98
5277,Europe,Toys,2016-08,31.0,13517.08
5278,Europe,Toys,2017-11,,
5279,Europe,Toys,2019-11,,
5280,North America,Automotive,2016-01,23.0,14467.08
5281,North America,Automotive,2016-02,23.0,13087.579999999998
5282,North America,Automotive,2016-03,19.0,8971.08
5283,North America,Automotive,2016-04,12.0,4081.46
5284,North America,Automotive,2016-05,6.0,1708.98
5285,North America,Automotive,2016-06,,
5286,North America,Automotive,2016-09,9.0,5152.62
5287,North America,Automotive,2016-10,23.0,13923.32
5288,North America,Automotive,2016-11,3.0,1411.4999999999998
5289,North America,Automotive,2016-12,18.0,12274.080000000002
5290,North America,Automotive,2017-01,11.0,7218.15
5291,North America,Automotive,2017-02,9.0,1348.62
5292,North America,Automotive,2017-03,,
5293,North America,Automotive,2017-04,,
5294,North America,Automotive,2017-05,,
5295,North America,Automotive,2017-06,28.0,10569.880000000001
5296,North America,Automotive,2017-07,9.0,3148.74
5297,North America,Automotive,2017-08,12.0,6078.72
5298,North America,Automotive,2017-09,28.0,15539.34
5299,North America,Automotive,2017-10,2.0,463.14
5300,North America,Automotive,2017-12,2.0,1275.52
5301,North America,Automotive,2018-01,10.0,7074.150000000001
5302,North America,Automotive,2018-02,19.0,8081.5199999999995
5303,North America,Automotive,2018-03,16.0,3172.95
5304,North America,Automotive,2018-04,9.0,6383.88
5305,North America,Automotive,2018-05,4.0,3141.32
5306,North America,Automotive,2018-06,,
5307,North America,Automotive,2018-07,,
5308,North America,Automotive,2018-08,10.0,678.9
5309,North America,Automotive,2018-09,12.0,6455.22
5310,North America,Automotive,2018-10,11.0,3917.1899999999996
5311,North America,Automotive,2018-11,10.0,636.5
5312,North America,Automotive,2018-12,15.0,9229.5
5313,North America,Automotive,2019-01,4.0,970.0799999999999
5314,North America,Automotive,2019-02,6.0,1063.26
5315,North America,Automotive,2019-03,4.0,1619.1299999999999
5316,North America,Automotive,2019-04,5.0,652.5
5317,North America,Automotive,2019-05,,
5318,North America,Automotive,2019-06,29.0,10199.44
5319,North America,Automotive,2019-07,8.0,3841.92
5320,North America,Automotive,2019-08,,
5321,North America,Automotive,2019-09,10.0,3077.2
5322,North America,Automotive,2019-10,4.0,3504.6
5323,North America,Automotive,2019-12,9.0,1522.8
5324,North America,Automotive,2020-01,15.0,4795.7
5325,North America,Automotive,2020-02,10.0,5793.82
5326,North America,Automotive,2020-03,4.0,2556.92
5327,North America,Automotive,2020-04,15.0,4997.080000000001
5328,North America,Automotive,2020-05,8.0,6467.599999999999
5329,North America,Automotive,2020-06,16.0,4705.96
5330,North America,Automotive,2020-07,12.0,1639.9499999999998
5331,North America,Automotive,2020-08,9.0,4428.9
5332,North America,Automotive,2020-09,3.0,2257.92
5333,North America,Automotive,2020-10,22.0,13693.89
5334,North America,Automotive,2020-11,9.0,4180.68
5335,North America,Automotive,2020-12,,
5336,North America,Automotive,2016-07,16.0,4170.24
5337,North America,Automotive,2016-08,7.0,6255.34
5338,North America,Automotive,2017-11,2.0,138.32
5339,North America,Automotive,2019-11,20.0,9882.599999999999
5340,North America,Baby,2016-01,4.0,1802.43
5341,North America,Baby,2016-02,15.0,11607.859999999999
5342,North America,Baby,2016-03,17.0,10519.77
5343,North America,Baby,2016-04,12.0,3328.3199999999997
5344,North America,Baby,2016-05,,
5345,North America,Baby,2016-06,11.0,9327.92
5346,North America,Baby,2016-09,,
5347,North America,Baby,2016-10,9.0,4122.900000000001
5348,North America,Baby,2016-11,12.0,4425.360000000001
5349,North America,Baby,2016-12,8.0,2941.44
5350,North America,Baby,2017-01,,
5351,North America,Baby,2017-02,,
5352,North America,Baby,2017-03,16.0,9074.7
5353,North America,Baby,2017-04,19.0,1790.9599999999998
5354,North America,Baby,2017-05,12.0,2719.76
5355,North America,Baby,2017-06,23.0,16077.539999999999
5356,North America,Baby,2017-07,4.0,1727.81
5357,North America,Baby,2017-08,10.0,3945.66
5358,North America,Baby,2017-09,,
5359,North America,Baby,2017-10,12.0,7484.4
5360,North America,Baby,2017-12,14.0,11543.4
5361,North America,Baby,2018-01,12.0,6679.110000000001
5362,North America,Baby,2018-02,35.0,7764.1900000000005
5363,North America,Baby,2018-03,6.0,3541.9199999999996
5364,North America,Baby,2018-04,22.0,8521.59
5365,North America,Baby,2018-05,,
5366,North America,Baby,2018-06,9.0,3346.25
5367,North America,Baby,2018-07,9.0,2608.2000000000003
5368,North America,Baby,2018-08,15.0,5948.76
5369,North America,Baby,2018-09,11.0,5815.499999999999
5370,North America,Baby,2018-10,16.0,7805.46
5371,North America,Baby,2018-11,,
5372,North America,Baby,2018-12,15.0,6577.23
5373,North America,Baby,2019-01,13.0,3528.93
5374,North America,Baby,2019-02,11.0,3774.87
5375,North America,Baby,2019-03,29.0,9041.02
5376,North America,Baby,2019-04,,
5377,North America,Baby,2019-05,10.0,5246.53
5378,North America,Baby,2019-06,,
5379,North America,Baby,2019-07,22.0,8745.06
5380,North America,Baby,2019-08,2.0,1447.08
5381,North America,Baby,2019-09,14.0,5162.78
5382,North America,Baby,2019-10,1.0,198.0
5383,North America,Baby,2019-12,10.0,4704.5
5384,North America,Baby,2020-01,31.0,18067.69
5385,North America,Baby,2020-02,14.0,9629.21
5386,North America,Baby,2020-03,18.0,10504.859999999999
5387,North America,Baby,2020-04,7.0,1221.1599999999999
5388,North America,Baby,2020-05,,
5389,North America,Baby,2020-06,19.0,7368.75
5390,North America,Baby,2020-07,2.0,1334.0
5391,North America,Baby,2020-08,,
5392,North America,Baby,2020-09,27.0,12614.84
5393,North America,Baby,2020-10,16.0,5876.16
5394,North America,Baby,2020-11,8.0,2577.12
5395,North America,Baby,2020-12,11.0,5315.28
5396,North America,Baby,2016-07,6.0,928.2
5397,North America,Baby,2016-08,11.0,4807.0599999999995
5398,North America,Baby,2017-11,2.0,493.22
5399,North America,Baby,2019-11,12.0,6111.45
5400,North America,Beauty,2016-01,5.0,1306.8
5401,North America,Beauty,2016-02,10.0,4185.7
5402,North America,Beauty,2016-03,6.0,3164.04
5403,North America,Beauty,2016-04,12.0,4541.92
5404,North America,Beauty,2016-05,,
5405,North America,Beauty,2016-06,3.0,547.08
5406,North America,Beauty,2016-09,14.0,7022.68
5407,North America,Beauty,2016-10,6.0,3221.4300000000003
5408,North America,Beauty,2016-11,10.0,4675.919999999999
5409,North America,Beauty,2016-12,,
5410,North America,Beauty,2017-01,21.0,10253.98
5411,North America,Beauty,2017-02,,
5412,North America,Beauty,2017-03,20.0,7981.46
5413,North America,Beauty,2017-04,17.0,8530.279999999999
5414,North America,Beauty,2017-05,25.0,15894.98
5415,North America,Beauty,2017-06,16.0,3667.4399999999996
5416,North America,Beauty,2017-07,9.0,2066.34
5417,North America,Beauty,2017-08,13.0,8188.599999999999
5418,North America,Beauty,2017-09,4.0,3135.9599999999996
5419,North America,Beauty,2017-10,5.0,2403.0
5420,North America,Beauty,2017-12,11.0,3778.56
5421,North America,Beauty,2018-01,18.0,6868.26
5422,North America,Beauty,2018-02,,
5423,North America,Beauty,2018-03,12.0,8090.01
5424,North America,Beauty,2018-04,32.0,13215.439999999999
5425,North America,Beauty,2018-05,13.0,6862.72
5426,North America,Beauty,2018-06,,
5427,North America,Beauty,2018-07,8.0,4379.76
5428,North America,Beauty,2018-08,2.0,82.01
5429,North America,Beauty,2018-09,21.0,17610.71
5430,North America,Beauty,2018-10,24.0,16406.0
5431,North America,Beauty,2018-11,21.0,4111.36
5432,North America,Beauty,2018-12,5.0,4508.0
5433,North America,Beauty,2019-01,9.0,132.3
5434,North America,Beauty,2019-02,13.0,10410.339999999998
5435,North America,Beauty,2019-03,,
5436,North America,Beauty,2019-04,21.0,11399.5
5437,North America,Beauty,2019-05,4.0,3437.2799999999997
5438,North America,Beauty,2019-06,36.0,21057.329999999998
5439,North America,Beauty,2019-07,11.0,6058.4800000000005
5440,North America,Beauty,2019-08,,
5441,North America,Beauty,2019-09,8.0,4324.72
5442,North America,Beauty,2019-10,15.0,9288.1
5443,North America,Beauty,2019-12,,
5444,North America,Beauty,2020-01,17.0,7082.76
5445,North America,Beauty,2020-02,5.0,1224.8400000000001
5446,North America,Beauty,2020-03,9.0,2894.52
5447,North America,Beauty,2020-04,11.0,4998.599999999999
5448,North America,Beauty,2020-05,9.0,3394.08
5449,North America,Beauty,2020-06,13.0,2783.8
5450,North America,Beauty,2020-07,5.0,3275.2000000000003
5451,North America,Beauty,2020-08,,
5452,North America,Beauty,2020-09,12.0,7394.4
5453,North America,Beauty,2020-10,6.0,3615.24
5454,North America,Beauty,2020-11,16.0,7087.07
5455,North America,Beauty,2020-12,12.0,6761.65
5456,North America,Beauty,2016-07,9.0,1631.16
5457,North America,Beauty,2016-08,26.0,14642.539999999999
5458,North America,Beauty,2017-11,14.0,1910.14
5459,North America,Beauty,2019-11,15.0,5497.89
5460,North America,Books,2016-01,5.0,1334.0
5461,North America,Books,2016-02,9.0,5771.25
5462,North America,Books,2016-03,8.0,4050.72
5463,North America,Books,2016-04,,
5464,North America,Books,2016-05,10.0,3090.65
5465,North America,Books,2016-06,,
5466,North America,Books,2016-09,11.0,3244.56
5467,North America,Books,2016-10,2.0,1143.4
5468,North America,Books,2016-11,10.0,843.9
5469,North America,Books,2016-12,10.0,6396.63
5470,North America,Books,2017-01,15.0,5967.679999999999
5471,North America,Books,2017-02,8.0,3949.4699999999993
5472,North America,Books,2017-03,23.0,12130.1
5473,North America,Books,2017-04,26.0,8029.08
5474,North America,Books,2017-05,2.0,427.68
5475,North America,Books,2017-06,30.0,15960.779999999999
5476,North America,Books,2017-07,21.0,5707.379999999999
5477,North America,Books,2017-08,5.0,831.6
5478,North America,Books,2017-09,33.0,11671.21
5479,North America,Books,2017-10,12.0,7219.71
5480,North America,Books,2017-12,,
5481,North America,Books,2018-01,28.0,13808.16
