,CustomerContinent,ProductCategory,dateOfPurchase,TotalQuantity,TotalRevenue,AvgPrice,MedPrice,AvgCost,AvgDiscount
3771,Europe,Sports,2020-02,20,8635.55,479.6666666666667,483.0,200.3166666666667,0.06666666666666667
3772,Europe,Sports,2020-03,9,6335.01,711.0,711.0,476.37,0.01
3773,Europe,Sports,2020-04,2,1783.8,991.0,991.0,237.84000000000003,0.1
3774,Europe,Sports,2020-06,1,564.3,594.0,594.0,291.06,0.05
3775,Europe,Sports,2020-07,6,2894.4,536.0,536.0,369.84,0.1
3776,Europe,Sports,2020-08,1,593.1,659.0,659.0,461.3,0.1
3777,Europe,Sports,2020-09,5,2019.1599999999999,461.5,461.5,392.275,0.015
3778,Europe,Sports,2020-10,17,13598.98,828.0,789.0,312.74666666666667,0.05333333333333334
3779,Europe,Sports,2020-11,12,1203.6100000000001,265.0,84.0,174.15666666666667,0.07666666666666667
3780,Europe,Sports,2020-12,15,9119.97,655.5,655.5,391.12,0.05500000000000001
3781,Europe,Tools,2016-01,10,136.5,15.0,15.0,8.7,0.09
3782,Europe,Tools,2016-02,13,11754.42,951.0,951.0,568.38,0.049999999999999996
3783,Europe,Tools,2016-04,25,10498.65,501.6,460.0,199.118,0.05
3784,Europe,Tools,2016-05,17,12528.92,750.0,968.0,415.7,0.049999999999999996
3785,Europe,Tools,2016-06,4,245.51999999999998,66.0,66.0,44.22,0.07
3786,Europe,Tools,2016-07,9,247.95,29.0,29.0,13.05,0.05
3787,Europe,Tools,2016-08,10,5862.2,615.0,615.0,461.01,0.04
3788,Europe,Tools,2016-09,18,5370.26,296.0,301.0,175.33,0.04
3789,Europe,Tools,2016-10,14,4818.799999999999,455.0,455.0,316.61,0.08
3790,Europe,Tools,2016-11,7,2773.2599999999998,369.0,369.0,145.93,0.07
3791,Europe,Tools,2016-12,17,4702.59,281.0,281.0,89.965,0.04
3792,Europe,Tools,2017-01,17,9661.18,561.3333333333334,539.0,290.1433333333334,0.05333333333333334
3793,Europe,Tools,2017-02,5,3082.5,685.0,685.0,315.1,0.1
3794,Europe,Tools,2017-04,3,999.1800000000001,366.0,366.0,117.12,0.09
3795,Europe,Tools,2017-05,15,4622.4,424.5,424.5,184.53,0.05
3796,Europe,Tools,2017-06,13,9911.07,774.0,774.0,499.015,0.055
3797,Europe,Tools,2017-07,13,4691.200000000001,353.0,353.0,92.86,0.07500000000000001
3798,Europe,Tools,2017-08,23,12234.4,536.2,575.0,253.17799999999997,0.030000000000000006
3799,Europe,Tools,2017-09,1,54.45,55.0,55.0,19.25,0.01
3800,Europe,Tools,2017-10,12,9284.009999999998,605.0,823.0,207.51,0.04
3801,Europe,Tools,2017-11,18,3989.89,409.0,389.5,221.62,0.0425
3802,Europe,Tools,2017-12,15,5277.540000000001,349.75,406.5,212.1775,0.07250000000000001
3803,Europe,Tools,2018-01,9,4398.3,543.0,543.0,244.35,0.1
3804,Europe,Tools,2018-02,32,18755.93,521.8333333333334,502.5,361.96166666666664,0.06166666666666667
3805,Europe,Tools,2018-03,6,3548.16,616.0,616.0,400.4,0.04
3806,Europe,Tools,2018-04,14,7555.61,556.0,632.0,291.994,0.052000000000000005
3807,Europe,Tools,2018-05,15,7149.379999999999,487.5,455.5,213.8125,0.0525
3808,Europe,Tools,2018-06,22,8739.51,528.75,559.5,356.6925,0.027500000000000004
3809,Europe,Tools,2018-07,48,21031.8,461.5,371.5,257.965,0.03833333333333334
3810,Europe,Tools,2018-09,18,11131.5,601.6666666666666,619.0,399.50666666666666,0.03666666666666667
3811,Europe,Tools,2018-10,8,6643.919999999999,893.0,893.0,589.38,0.07
3812,Europe,Tools,2018-11,10,5869.5,645.0,645.0,225.75,0.09
3813,Europe,Tools,2018-12,13,3135.93,228.5,228.5,174.87,0.02
3814,Europe,Tools,2019-01,25,13028.03,528.4,551.0,319.908,0.052000000000000005
3815,Europe,Tools,2019-02,16,6233.099999999999,553.0,707.0,332.64666666666665,0.05333333333333334
3816,Europe,Tools,2019-04,22,13764.31,613.6,478.0,415.9,0.062
3817,Europe,Tools,2019-05,10,5418.32,654.0,780.0,406.27333333333337,0.04
3818,Europe,Tools,2019-06,34,12674.94,435.4,477.0,270.938,0.038
3819,Europe,Tools,2019-07,3,2834.16,964.0,964.0,549.48,0.02
3820,Europe,Tools,2019-08,19,10692.240000000002,605.0,605.0,185.52999999999997,0.08
3821,Europe,Tools,2019-09,21,9557.66,481.0,469.0,166.63333333333333,0.07333333333333333
3822,Europe,Tools,2019-10,8,3584.2400000000002,298.0,298.0,161.46,0.065
3823,Europe,Tools,2019-11,9,5881.84,702.0,698.0,393.82,0.08666666666666667
3824,Europe,Tools,2019-12,6,783.36,136.0,136.0,82.96000000000001,0.04
3825,Europe,Tools,2020-01,5,2618.4400000000005,604.5,604.5,295.565,0.09
3826,Europe,Tools,2020-02,11,634.61,85.5,85.5,70.47,0.07500000000000001
3827,Europe,Tools,2020-03,31,19222.93,567.25,662.0,261.3375,0.045
3828,Europe,Tools,2020-04,10,7304.719999999999,807.3333333333334,775.0,465.5933333333333,0.07666666666666666
3829,Europe,Tools,2020-05,12,5418.54,461.5,461.5,378.1,0.025
3830,Europe,Tools,2020-07,29,11952.75,405.75,407.5,152.905,0.0575
3831,Europe,Tools,2020-08,14,7065.36,421.0,523.0,277.02666666666664,0.06
3832,Europe,Tools,2020-09,1,112.24000000000001,122.0,122.0,24.40000000000001,0.08
3833,Europe,Tools,2020-10,11,6781.44,592.5,592.5,344.865,0.02
3834,Europe,Tools,2020-11,20,9334.609999999999,564.5,637.0,271.695,0.0175
3835,Europe,Tools,2020-12,2,1692.6,910.0,910.0,691.6,0.07
3836,Europe,Toys,2016-01,1,274.34999999999997,295.0,295.0,126.85,0.07
3837,Europe,Toys,2016-02,18,8880.08,458.3333333333333,332.0,294.02333333333337,0.08
3838,Europe,Toys,2016-03,10,2694.2499999999995,412.0,412.0,145.43,0.045
3839,Europe,Toys,2016-04,7,4624.5599999999995,711.5,711.5,292.785,0.04
3840,Europe,Toys,2016-05,16,9247.35,627.0,669.0,295.0,0.06333333333333334
3841,Europe,Toys,2016-06,26,14784.78,624.25,594.5,433.1425,0.055
3842,Europe,Toys,2016-07,32,14060.98,477.2,466.0,255.8,0.054000000000000006
3843,Europe,Toys,2016-08,31,13517.08,418.8,446.0,254.76800000000003,0.064
3844,Europe,Toys,2016-09,21,12982.76,657.3333333333334,712.0,323.06666666666666,0.06666666666666667
3845,Europe,Toys,2016-10,9,5397.12,781.5,781.5,416.085,0.05
3846,Europe,Toys,2016-11,1,806.85,815.0,815.0,244.5,0.01
3847,Europe,Toys,2016-12,1,401.84999999999997,423.0,423.0,84.60000000000002,0.05
3848,Europe,Toys,2017-03,7,5884.2,934.0,934.0,252.17999999999995,0.1
3849,Europe,Toys,2017-04,10,5362.26,479.0,479.0,340.54499999999996,0.07
3850,Europe,Toys,2017-05,23,15967.9,781.6666666666666,861.0,397.60999999999996,0.05333333333333334
3851,Europe,Toys,2017-06,8,3027.54,391.6666666666667,484.0,164.75333333333333,0.07
3852,Europe,Toys,2017-07,2,1282.3799999999999,660.0,660.0,362.78,0.025
3853,Europe,Toys,2017-08,20,13938.599999999999,753.5,753.5,447.125,0.07500000000000001
3854,Europe,Toys,2017-09,13,8032.139999999999,658.0,600.5,340.055,0.05
3855,Europe,Toys,2017-10,16,6983.5599999999995,487.25,580.0,332.99,0.07250000000000001
3856,Europe,Toys,2017-12,7,5861.48,877.0,877.0,439.8,0.015
3857,Europe,Toys,2018-01,5,866.25,175.0,175.0,115.5,0.01
3858,Europe,Toys,2018-02,10,6410.999999999999,493.0,493.0,263.295,0.060000000000000005
3859,Europe,Toys,2018-03,22,12468.0,489.2,497.0,306.544,0.052000000000000005
3860,Europe,Toys,2018-04,10,7358.26,686.0,686.0,311.045,0.08
3861,Europe,Toys,2018-05,18,7305.21,337.0,318.0,137.352,0.036000000000000004
3862,Europe,Toys,2018-06,35,14608.119999999999,422.7142857142857,569.0,181.6357142857143,0.03142857142857143
3863,Europe,Toys,2018-07,5,2171.4,462.0,462.0,263.34000000000003,0.06
3864,Europe,Toys,2018-08,9,2590.2200000000003,486.5,486.5,145.165,0.015
3865,Europe,Toys,2018-09,12,1950.97,160.5,160.5,93.285,0.035
3866,Europe,Toys,2018-10,7,1210.06,247.66666666666666,183.0,148.70333333333335,0.02666666666666667
3867,Europe,Toys,2018-11,6,2398.48,532.0,532.0,404.18,0.05
3868,Europe,Toys,2018-12,5,2040.0,585.0,585.0,195.75,0.06
3869,Europe,Toys,2019-01,33,15050.08,533.5,593.5,226.355,0.07250000000000001
3870,Europe,Toys,2019-02,4,1420.08,366.0,366.0,139.08,0.03
3871,Europe,Toys,2019-03,29,10010.3,453.3333333333333,509.5,215.5716666666667,0.04833333333333333
3872,Europe,Toys,2019-04,4,2372.04,599.0,599.0,419.3,0.01
3873,Europe,Toys,2019-05,13,9263.04,735.0,735.0,269.47,0.04
3874,Europe,Toys,2019-06,20,10480.95,572.5,670.0,262.1625,0.065
3875,Europe,Toys,2019-07,4,337.56,87.0,87.0,28.71,0.03
3876,Europe,Toys,2019-08,10,7859.759999999999,793.0,793.0,359.21,0.034999999999999996
3877,Europe,Toys,2019-09,6,2987.04,508.0,508.0,370.84,0.02
3878,Europe,Toys,2019-10,20,11214.96,650.3333333333334,842.0,265.53000000000003,0.04666666666666667
3879,Europe,Toys,2020-01,30,18132.84,626.0,723.5,323.44,0.035
3880,Europe,Toys,2020-02,10,7837.48,707.0,707.0,294.5,0.035
3881,Europe,Toys,2020-03,6,4876.3,894.0,894.0,370.54499999999996,0.05
3882,Europe,Toys,2020-04,22,9307.779999999999,536.2,514.0,263.188,0.078
3883,Europe,Toys,2020-05,10,2201.42,524.5,524.5,254.83499999999998,0.08
3884,Europe,Toys,2020-06,24,11775.259999999998,517.4,591.0,309.942,0.052000000000000005
3885,Europe,Toys,2020-07,5,4561.8,973.5,973.5,568.75,0.065
3886,Europe,Toys,2020-08,2,1656.2,845.0,845.0,414.05,0.02
3887,Europe,Toys,2020-09,13,5315.13,460.5,441.5,181.7575,0.06
3888,Europe,Toys,2020-10,3,2065.5,765.0,765.0,543.15,0.1
3889,Europe,Toys,2020-11,17,6758.96,469.5,469.5,253.7,0.06
3890,Europe,Toys,2020-12,32,13421.900000000001,483.2,531.0,233.31599999999997,0.068
3891,North America,Automotive,2016-01,23,14467.08,541.5,704.0,306.255,0.052500000000000005
3892,North America,Automotive,2016-02,23,13087.579999999998,675.75,708.5,447.745,0.05
3893,North America,Automotive,2016-03,19,8971.08,533.0,464.0,311.8066666666667,0.05333333333333334
3894,North America,Automotive,2016-04,12,4081.46,340.3333333333333,386.0,207.47,0.049999999999999996
3895,North America,Automotive,2016-05,6,1708.98,313.0,313.0,228.49,0.09
3896,North America,Automotive,2016-07,16,4170.24,284.6666666666667,259.0,184.6933333333333,0.043333333333333335
3897,North America,Automotive,2016-08,7,6255.34,982.0,982.0,441.9,0.09
3898,North America,Automotive,2016-09,9,5152.62,439.5,439.5,312.265,0.034999999999999996
3899,North America,Automotive,2016-10,23,13923.32,673.0,960.0,229.13,0.02333333333333333
3900,North America,Automotive,2016-11,3,1411.4999999999998,375.0,375.0,267.3,0.035
3901,North America,Automotive,2016-12,18,12274.080000000002,717.0,717.0,444.65999999999997,0.055
3902,North America,Automotive,2017-01,11,7218.15,718.0,730.0,491.52666666666664,0.07666666666666666
3903,North America,Automotive,2017-02,9,1348.62,251.5,251.5,95.545,0.075
3904,North America,Automotive,2017-06,28,10569.880000000001,403.75,315.5,241.3625,0.035
3905,North America,Automotive,2017-07,9,3148.74,357.0,357.0,82.11000000000001,0.02
3906,North America,Automotive,2017-08,12,6078.72,573.0,573.0,344.19,0.04
3907,North America,Automotive,2017-09,28,15539.34,609.25,690.0,294.3075,0.052500000000000005
3908,North America,Automotive,2017-10,2,463.14,249.0,249.0,204.18,0.07
3909,North America,Automotive,2017-11,2,138.32,76.0,76.0,41.04,0.09
3910,North America,Automotive,2017-12,2,1275.52,693.5,693.5,177.56500000000003,0.075
3911,North America,Automotive,2018-01,10,7074.150000000001,624.5,624.5,491.975,0.055
3912,North America,Automotive,2018-02,19,8081.5199999999995,424.0,424.0,318.78,0.05
3913,North America,Automotive,2018-03,16,3172.95,249.66666666666666,294.0,138.26,0.07666666666666667
3914,North America,Automotive,2018-04,9,6383.88,771.0,771.0,447.18,0.08
3915,North America,Automotive,2018-05,4,3141.32,863.0,863.0,388.35,0.09
3916,North America,Automotive,2018-08,10,678.9,73.0,73.0,20.44,0.07
3917,North America,Automotive,2018-09,12,6455.22,505.6666666666667,426.0,218.52666666666664,0.04666666666666667
3918,North America,Automotive,2018-10,11,3917.1899999999996,445.6666666666667,450.0,317.74666666666667,0.05000000000000001
3919,North America,Automotive,2018-11,10,636.5,67.0,67.0,26.130000000000003,0.05
3920,North America,Automotive,2018-12,15,9229.5,676.5,676.5,322.995,0.055
3921,North America,Automotive,2019-01,4,970.0799999999999,258.0,258.0,170.28,0.06
3922,North America,Automotive,2019-02,6,1063.26,179.0,179.0,55.49,0.01
3923,North America,Automotive,2019-03,4,1619.1299999999999,361.5,361.5,125.86,0.07
3924,North America,Automotive,2019-04,5,652.5,145.0,145.0,50.75,0.1
3925,North America,Automotive,2019-06,29,10199.44,323.0,259.0,90.14750000000001,0.055
3926,North America,Automotive,2019-07,8,3841.92,522.0,522.0,214.02,0.08
3927,North America,Automotive,2019-09,10,3077.2,314.0,314.0,65.94,0.02
3928,North America,Automotive,2019-10,4,3504.6,885.0,885.0,743.4,0.01
3929,North America,Automotive,2019-11,20,9882.599999999999,491.6666666666667,483.0,321.50666666666666,0.043333333333333335
3930,North America,Automotive,2019-12,9,1522.8,188.0,188.0,78.96,0.1
3931,North America,Automotive,2020-01,15,4795.7,342.0,342.0,201.94,0.09
3932,North America,Automotive,2020-02,10,5793.82,529.6666666666666,612.0,362.41,0.06
3933,North America,Automotive,2020-03,4,2556.92,659.0,659.0,184.52,0.03
3934,North America,Automotive,2020-04,15,4997.080000000001,342.5,342.5,89.34,0.09
3935,North America,Automotive,2020-05,8,6467.599999999999,851.0,851.0,544.64,0.05
3936,North America,Automotive,2020-06,16,4705.96,347.0,374.0,188.17333333333332,0.06999999999999999
3937,North America,Automotive,2020-07,12,1639.9499999999998,246.5,246.5,153.26,0.034999999999999996
3938,North America,Automotive,2020-08,9,4428.9,518.0,518.0,336.7,0.05
3939,North America,Automotive,2020-09,3,2257.92,768.0,768.0,422.4,0.02
3940,North America,Automotive,2020-10,22,13693.89,649.0,813.0,480.09,0.06666666666666667
3941,North America,Automotive,2020-11,9,4180.68,474.0,474.0,360.24,0.02
3942,North America,Baby,2016-01,4,1802.43,318.0,318.0,250.01999999999998,0.05500000000000001
3943,North America,Baby,2016-02,15,11607.859999999999,665.6666666666666,788.0,293.88000000000005,0.02666666666666667
3944,North America,Baby,2016-03,17,10519.77,717.0,682.0,400.4433333333333,0.056666666666666664
3945,North America,Baby,2016-04,12,3328.3199999999997,488.75,414.5,209.8125,0.034999999999999996
3946,North America,Baby,2016-06,11,9327.92,901.5,901.5,514.66,0.045
3947,North America,Baby,2016-07,6,928.2,170.0,170.0,74.8,0.09
3948,North America,Baby,2016-08,11,4807.0599999999995,481.5,481.5,361.59000000000003,0.05
3949,North America,Baby,2016-10,9,4122.900000000001,509.0,509.0,213.78,0.1
3950,North America,Baby,2016-11,12,4425.360000000001,334.0,334.0,113.47,0.030000000000000002
3951,North America,Baby,2016-12,8,2941.44,383.0,383.0,248.95,0.04
3952,North America,Baby,2017-03,16,9074.7,646.0,711.0,300.7133333333333,0.08666666666666667
3953,North America,Baby,2017-04,19,1790.9599999999998,84.66666666666667,97.0,46.47666666666667,0.056666666666666664
3954,North America,Baby,2017-05,12,2719.76,397.6666666666667,539.0,188.47,0.09333333333333334
3955,North America,Baby,2017-06,23,16077.539999999999,708.6666666666666,669.0,269.60999999999996,0.03666666666666667
3956,North America,Baby,2017-07,4,1727.81,516.5,516.5,199.665,0.035
3957,North America,Baby,2017-08,10,3945.66,540.5,540.5,227.395,0.08
3958,North America,Baby,2017-10,12,7484.4,682.5,682.5,218.715,0.1
3959,North America,Baby,2017-11,2,493.22,271.0,271.0,170.73000000000002,0.09
3960,North America,Baby,2017-12,14,11543.4,724.0,720.0,363.13000000000005,0.049999999999999996
3961,North America,Baby,2018-01,12,6679.110000000001,711.5,711.5,511.87,0.025
3962,North America,Baby,2018-02,35,7764.1900000000005,268.1666666666667,304.0,164.245,0.04833333333333333
3963,North America,Baby,2018-03,6,3541.9199999999996,628.0,628.0,477.28,0.06
3964,North America,Baby,2018-04,22,8521.59,414.6666666666667,414.0,202.00666666666666,0.056666666666666664
3965,North America,Baby,2018-06,9,3346.25,310.5,310.5,94.57,0.065
3966,North America,Baby,2018-07,9,2608.2000000000003,315.0,315.0,138.6,0.08
3967,North America,Baby,2018-08,15,5948.76,459.0,459.0,376.47,0.025
3968,North America,Baby,2018-09,11,5815.499999999999,540.5,540.5,269.73,0.065
3969,North America,Baby,2018-10,16,7805.46,479.0,479.0,199.675,0.04
3970,North America,Baby,2018-12,15,6577.23,345.6666666666667,311.0,123.33,0.043333333333333335
3971,North America,Baby,2019-01,13,3528.93,256.5,256.5,170.535,0.045
3972,North America,Baby,2019-02,11,3774.87,582.5,582.5,248.35500000000002,0.07
3973,North America,Baby,2019-03,29,9041.02,280.75,218.0,139.15000000000003,0.0425
3974,North America,Baby,2019-05,10,5246.53,662.5,662.5,245.74,0.095
3975,North America,Baby,2019-07,22,8745.06,402.6666666666667,348.0,152.63333333333333,0.05333333333333334
3976,North America,Baby,2019-08,2,1447.08,778.0,778.0,529.04,0.07
3977,North America,Baby,2019-09,14,5162.78,380.5,380.5,307.175,0.04
3978,North America,Baby,2019-10,1,198.0,220.0,220.0,57.19999999999999,0.1
3979,North America,Baby,2019-11,12,6111.45,446.0,446.0,202.575,0.07500000000000001
3980,North America,Baby,2019-12,10,4704.5,485.0,485.0,266.75,0.03
3981,North America,Baby,2020-01,31,18067.69,573.8,483.0,250.142,0.062
3982,North America,Baby,2020-02,14,9629.21,650.6666666666666,743.0,409.24333333333334,0.07333333333333333
3983,North America,Baby,2020-03,18,10504.859999999999,491.3333333333333,371.0,354.61999999999995,0.06
3984,North America,Baby,2020-04,7,1221.1599999999999,501.0,501.0,217.57999999999998,0.045000000000000005
3985,North America,Baby,2020-06,19,7368.75,518.6666666666666,431.0,231.6833333333333,0.049999999999999996
3986,North America,Baby,2020-07,2,1334.0,725.0,725.0,543.75,0.08
3987,North America,Baby,2020-09,27,12614.84,448.4,529.0,244.63400000000001,0.062
3988,North America,Baby,2020-10,16,5876.16,373.5,373.5,151.05,0.015
3989,North America,Baby,2020-11,8,2577.12,354.0,354.0,272.58,0.09
3990,North America,Baby,2020-12,11,5315.28,500.5,500.5,254.99499999999995,0.02
3991,North America,Beauty,2016-01,5,1306.8,264.0,264.0,155.76,0.01
3992,North America,Beauty,2016-02,10,4185.7,629.0,629.0,260.51,0.035
3993,North America,Beauty,2016-03,6,3164.04,561.0,561.0,280.5,0.06
3994,North America,Beauty,2016-04,12,4541.92,405.5,405.5,199.365,0.055
3995,North America,Beauty,2016-06,3,547.08,188.0,188.0,118.44,0.03
3996,North America,Beauty,2016-07,9,1631.16,197.0,197.0,126.08,0.08
3997,North America,Beauty,2016-08,26,14642.539999999999,477.25,473.0,221.3625,0.042499999999999996
3998,North America,Beauty,2016-09,14,7022.68,534.0,540.0,235.446,0.054000000000000006
3999,North America,Beauty,2016-10,6,3221.4300000000003,552.5,552.5,399.94,0.035
4000,North America,Beauty,2016-11,10,4675.919999999999,474.5,474.5,214.09,0.05500000000000001
4001,North America,Beauty,2017-01,21,10253.98,563.6666666666666,524.0,314.7066666666667,0.07333333333333333
4002,North America,Beauty,2017-03,20,7981.46,510.75,514.0,191.425,0.04
4003,North America,Beauty,2017-04,17,8530.279999999999,511.5,511.5,326.2,0.07
4004,North America,Beauty,2017-05,25,15894.98,724.3333333333334,915.0,380.15333333333336,0.06
4005,North America,Beauty,2017-06,16,3667.4399999999996,244.0,244.0,109.88,0.065
4006,North America,Beauty,2017-07,9,2066.34,534.0,534.0,188.64,0.07
4007,North America,Beauty,2017-08,13,8188.599999999999,626.75,684.5,360.535,0.052500000000000005
4008,North America,Beauty,2017-09,4,3135.9599999999996,843.0,843.0,219.17999999999995,0.07
4009,North America,Beauty,2017-10,5,2403.0,534.0,534.0,112.14,0.1
4010,North America,Beauty,2017-11,14,1910.14,108.5,108.5,59.375,0.08
4011,North America,Beauty,2017-12,11,3778.56,563.0,563.0,377.43,0.045
4012,North America,Beauty,2018-01,18,6868.26,553.75,621.5,301.03000000000003,0.0475
4013,North America,Beauty,2018-03,12,8090.01,650.5,778.5,348.725,0.0525
4014,North America,Beauty,2018-04,32,13215.439999999999,446.0,409.0,190.465,0.052500000000000005
4015,North America,Beauty,2018-05,13,6862.72,480.0,494.0,308.37333333333333,0.08666666666666667
4016,North America,Beauty,2018-07,8,4379.76,553.0,553.0,309.68,0.01
4017,North America,Beauty,2018-08,2,82.01,44.0,44.0,22.39,0.065
4018,North America,Beauty,2018-09,21,17610.71,705.25,878.5,366.14,0.045
4019,North America,Beauty,2018-10,24,16406.0,732.2,800.0,340.61,0.034
4020,North America,Beauty,2018-11,21,4111.36,274.0,188.0,201.85666666666665,0.07
4021,North America,Beauty,2018-12,5,4508.0,980.0,980.0,529.2,0.08
4022,North America,Beauty,2019-01,9,132.3,15.0,15.0,5.1,0.02
4023,North America,Beauty,2019-02,13,10410.339999999998,847.3333333333334,858.0,503.9533333333333,0.05333333333333334
4024,North America,Beauty,2019-04,21,11399.5,667.3333333333334,781.0,397.6000000000001,0.043333333333333335
4025,North America,Beauty,2019-05,4,3437.2799999999997,924.0,924.0,563.64,0.07
4026,North America,Beauty,2019-06,36,21057.329999999998,574.2857142857143,538.0,278.1114285714285,0.045714285714285714
4027,North America,Beauty,2019-07,11,6058.4800000000005,508.0,508.0,303.34000000000003,0.075
4028,North America,Beauty,2019-09,8,4324.72,554.5,554.5,256.86,0.03
4029,North America,Beauty,2019-10,15,9288.1,714.5,714.5,531.1700000000001,0.09
4030,North America,Beauty,2019-11,15,5497.89,401.5,352.5,255.93,0.0325
4031,North America,Beauty,2020-01,17,7082.76,579.5,529.5,269.0125,0.06
4032,North America,Beauty,2020-02,5,1224.8400000000001,296.5,296.5,176.32,0.09
4033,North America,Beauty,2020-03,9,2894.52,337.0,337.0,197.68,0.035
4034,North America,Beauty,2020-04,11,4998.599999999999,473.5,473.5,370.27000000000004,0.09
4035,North America,Beauty,2020-05,9,3394.08,299.0,299.0,181.26999999999998,0.04
4036,North America,Beauty,2020-06,13,2783.8,368.3333333333333,468.0,169.38333333333333,0.07333333333333335
4037,North America,Beauty,2020-07,5,3275.2000000000003,712.0,712.0,534.0,0.08
4038,North America,Beauty,2020-09,12,7394.4,695.5,695.5,320.72,0.07
4039,North America,Beauty,2020-10,6,3615.24,641.0,641.0,179.48000000000002,0.06
4040,North America,Beauty,2020-11,16,7087.07,329.3333333333333,209.0,104.47333333333331,0.053333333333333344
